generation,MeanFitness,MaxFitness,moastery_score,grass_penalty,min_figure_count,grass_score,tile_type_score,tile_open_score,tile_close_score
2660,-25.4375,2,5543,5303,1,7831,5846,5904,3620
2661,-23.875,2,5495,5014,1,7942,6322,5534,3667
2662,-21.65625,2,5538,5739,1,7952,6335,5233,3514
2663,-17.0625,2,5632,5896,1,9610,6600,5094,3462
2664,-16.28125,2,5494,6116,1,9699,6395,4568,3020
2665,-16.0625,2,5446,6116,1,9697,6365,4578,2887
2666,-12.09375,2,5186,6347,1,9721,6334,4737,3006
2667,-9.25,2,5158,6954,1,9727,5829,4657,3202
2668,-9.125,2,5162,7184,1,9718,5553,4659,3194
2669,-8.03125,2,5447,7108,1,9761,5615,4572,3447
2670,-7.625,2,5539,7095,1,9808,5477,4154,3447
2671,-7.15625,2,5484,6855,1,9808,5477,4152,3305
2672,-6.6875,2,5559,7085,1,9799,5619,4125,3449
2673,-6.15625,2,5687,7150,1,9808,5575,4102,3589
2674,-5.84375,2,5709,7150,1,9808,5384,4102,3628
2675,-5.28125,2,6025,7098,1,9821,5158,4002,3951
2676,-4.40625,3,6083,7033,1,9796,4695,3883,4111
2677,-4.125,3,6148,7074,1,9796,4644,4062,4153
2678,-3.59375,3,6096,7465,1,9837,4534,4060,4200
2679,-2.8125,3,6258,7842,1,9837,5635,3986,4911
2680,-1.96875,3,6310,7707,1,9837,5544,4129,4995
2681,-0.6875,3,6575,7791,1,9852,5238,4127,5197
2682,-0.34375,3,6603,7917,1,9880,4945,3908,5239
2683,-0.34375,3,6603,7917,1,9880,4945,3908,5239
2684,0.53125,3,6768,8122,1,9907,4536,3884,5440
2685,0.5625,3,6763,8122,1,9907,4293,3883,5440
2686,0.59375,3,6825,8138,1,9907,4285,3910,5422
2687,1,3,6909,8017,1,9886,4067,4159,5393
2688,1.6875,11,6892,7783,2,9886,3875,4477,5401
2689,2,11,6914,7726,2,9886,3638,4333,5405
2690,2.71875,14,6891,7740,2,9886,3837,4166,5375
2691,3.84375,14,6929,7842,2,9911,3940,3987,5535
2692,5.875,14,6951,7588,3,9924,3542,4391,5445
2693,7.53125,14,7019,7558,3,9944,3327,3891,5532
2694,8.71875,14,7078,7208,3,9983,3278,4207,5551
2695,10.53125,14,7121,7552,3,9983,3385,4462,5551
2696,11.15625,14,7054,7628,3,9983,3636,4284,5524
2697,12.625,14,7019,7798,3,9983,4117,4073,5564
2698,13.15625,14,7041,7883,3,9983,4431,4057,5586
2699,13.53125,14,6942,7668,3,9973,4957,3559,5570
2700,13.90625,14,6934,7722,4,9968,5247,3706,5596
2701,13.90625,14,6934,7722,4,9968,5247,3706,5596
2702,14,14,6934,7656,4,9968,5316,3726,5592
2703,14,14,6934,7656,4,9968,5316,3726,5592
2704,14,14,6934,7656,4,9968,5316,3726,5592
2705,14,14,6934,7656,4,9968,5316,3726,5592
2706,14,14,6934,7656,4,9968,5316,3726,5592
2707,14,14,6934,7656,4,9968,5316,3726,5592
2708,14,14,6934,7656,4,9968,5316,3726,5592
2709,14,14,6934,7656,4,9968,5316,3726,5592
2710,14,14,6934,7656,4,9968,5316,3726,5592
2711,14,14,6934,7656,4,9968,5316,3726,5592
2712,14,14,6934,7656,4,9968,5316,3726,5592
2713,14,14,6934,7656,4,9968,5316,3726,5592
2714,14,14,6934,7656,4,9968,5316,3726,5592
2715,14,14,6934,7656,4,9968,5316,3726,5592
2716,14,14,6934,7656,4,9968,5316,3726,5592
2717,14,14,6934,7656,4,9968,5316,3726,5592
2718,14,14,6934,7656,4,9968,5316,3726,5592
2719,14,14,6934,7656,4,9968,5316,3726,5592
2720,14,14,6934,7656,4,9968,5316,3726,5592
2721,14,14,6934,7656,4,9968,5316,3726,5592
2722,14,14,6934,7656,4,9968,5316,3726,5592
2723,14,14,6934,7656,4,9968,5316,3726,5592
2724,14,14,6934,7656,4,9968,5316,3726,5592
2725,14,14,6934,7656,4,9968,5316,3726,5592
2726,14,14,6934,7656,4,9968,5316,3726,5592
2727,14,14,6934,7656,4,9968,5316,3726,5592
2728,14,14,6934,7656,4,9968,5316,3726,5592
2729,14,14,6934,7656,4,9968,5316,3726,5592
2730,14,14,6934,7656,4,9968,5316,3726,5592
2731,14,14,6934,7656,4,9968,5316,3726,5592
2732,14,14,6934,7656,4,9968,5316,3726,5592
2733,14,14,6934,7656,4,9968,5316,3726,5592
2734,14,14,6934,7656,4,9968,5316,3726,5592
2735,14,14,6934,7656,4,9968,5316,3726,5592
2736,14,14,6934,7656,4,9968,5316,3726,5592
2737,14,14,6934,7656,4,9968,5316,3726,5592
2738,14,14,6934,7656,4,9968,5316,3726,5592
2739,14,14,6934,7656,4,9968,5316,3726,5592
2740,14,14,6934,7656,4,9968,5316,3726,5592
2741,14,14,6934,7656,4,9968,5316,3726,5592
2742,14,14,6934,7656,4,9968,5316,3726,5592
2743,14,14,6934,7656,4,9968,5316,3726,5592
2744,14,14,6934,7656,4,9968,5316,3726,5592
2745,14,14,6934,7656,4,9968,5316,3726,5592
2746,14,14,6934,7656,4,9968,5316,3726,5592
2747,14,14,6934,7656,4,9968,5316,3726,5592
2748,14,14,6934,7656,4,9968,5316,3726,5592
2749,14,14,6934,7656,4,9968,5316,3726,5592
2750,14,14,6934,7656,4,9968,5316,3726,5592
2751,14,14,6934,7656,4,9968,5316,3726,5592
2752,14,14,6934,7656,4,9968,5316,3726,5592
2753,14,14,6934,7656,4,9968,5316,3726,5592
2754,14,14,6934,7656,4,9968,5316,3726,5592
2755,14,14,6934,7656,4,9968,5316,3726,5592
2756,14,14,6934,7656,4,9968,5316,3726,5592
2757,14,14,6934,7656,4,9968,5316,3726,5592
2758,14,14,6934,7656,4,9968,5316,3726,5592
2759,14,14,6934,7656,4,9968,5316,3726,5592
2760,-114.09375,-56,-5035,-5657,134,-12678,-912,-1501,1176
2761,-98.375,-56,-1242,-1049,89,-6477,1595,156,3171
2762,-86.125,0,-868,1226,50,-2034,4678,1298,5768
2763,-71.21875,0,665,2258,34,-301,4849,2204,5911
2764,-62.09375,0,2713,4427,10,3299,5274,3986,6719
2765,-44.25,0,5208,4912,10,3924,6846,4557,7057
2766,-42.9375,0,6227,5864,3,5616,7546,4908,8195
2767,-33.59375,0,7901,6584,2,7121,8047,6381,8476
2768,-26.34375,0,9217,6658,2,8899,8580,7121,7945
2769,-18.03125,0,9673,8017,1,9375,8604,7768,8040
2770,-13.0625,0,9985,8612,1,9687,9048,8315,8352
2771,-10.0625,0,9987,8577,1,9687,9394,8430,9153
2772,-3.84375,0,9998,9804,1,10000,9587,8309,9647
2773,-2.34375,0,9999,9880,1,10000,9785,8023,9849
2774,-2.09375,0,9999,9949,1,10000,9756,7956,9849
2775,-0.25,0,10000,9949,1,10000,9942,8153,10000
2776,0,0,10000,10000,1,10000,9942,8243,10000
2777,0,0,10000,10000,1,10000,9942,8243,10000
2778,0,0,10000,10000,1,10000,9942,8243,10000
2779,0,0,10000,10000,1,10000,9942,8243,10000
2780,0,0,10000,10000,1,10000,9942,8243,10000
2781,0,0,10000,10000,1,10000,9942,8243,10000
2782,0,0,10000,10000,1,10000,9942,8243,10000
2783,0,0,10000,10000,1,10000,9942,8243,10000
2784,0,0,10000,10000,1,10000,9942,8243,10000
2785,0,0,10000,10000,1,10000,9942,8243,10000
2786,0,0,10000,10000,1,10000,9942,8243,10000
2787,0,0,10000,10000,1,10000,9942,8243,10000
2788,0,0,10000,10000,1,10000,9942,8243,10000
2789,0,0,10000,10000,1,10000,9942,8243,10000
2790,0,0,10000,10000,1,10000,9942,8243,10000
2791,0,0,10000,10000,1,10000,9942,8243,10000
2792,0,0,10000,10000,1,10000,9942,8243,10000
2793,0,0,10000,10000,1,10000,9942,8243,10000
2794,0,0,10000,10000,1,10000,9942,8243,10000
2795,0,0,10000,10000,1,10000,9942,8243,10000
2796,0,0,10000,10000,1,10000,9942,8243,10000
2797,0,0,10000,10000,1,10000,9942,8243,10000
2798,0,0,10000,10000,1,10000,9942,8243,10000
2799,0,0,10000,10000,1,10000,9942,8243,10000
2800,0,0,10000,10000,1,10000,9942,8243,10000
2801,0,0,10000,10000,1,10000,9942,8243,10000
2802,0,0,10000,10000,1,10000,9942,8243,10000
2803,0,0,10000,10000,1,10000,9942,8243,10000
2804,0,0,10000,10000,1,10000,9942,8243,10000
2805,0,0,10000,10000,1,10000,9942,8243,10000
2806,0,0,10000,10000,1,10000,9942,8243,10000
2807,0,0,10000,10000,1,10000,9942,8243,10000
2808,0,0,10000,10000,1,10000,9942,8243,10000
2809,0,0,10000,10000,1,10000,9942,8243,10000
2810,0,0,10000,10000,1,10000,9942,8243,10000
2811,0,0,10000,10000,1,10000,9942,8243,10000
2812,0,0,10000,10000,1,10000,9942,8243,10000
2813,0,0,10000,10000,1,10000,9942,8243,10000
2814,0,0,10000,10000,1,10000,9942,8243,10000
2815,0,0,10000,10000,1,10000,9942,8243,10000
2816,0,0,10000,10000,1,10000,9942,8243,10000
2817,0,0,10000,10000,1,10000,9942,8243,10000
2818,0,0,10000,10000,1,10000,9942,8243,10000
2819,0,0,10000,10000,1,10000,9942,8243,10000
2820,0,0,10000,10000,1,10000,9942,8243,10000
2821,0,0,10000,10000,1,10000,9942,8243,10000
2822,0,0,10000,10000,1,10000,9942,8243,10000
2823,0,0,10000,10000,1,10000,9942,8243,10000
2824,0,0,10000,10000,1,10000,9942,8243,10000
2825,0,0,10000,10000,1,10000,9942,8243,10000
2826,0,0,10000,10000,1,10000,9942,8243,10000
2827,0,0,10000,10000,1,10000,9942,8243,10000
2828,0,0,10000,10000,1,10000,9942,8243,10000
2829,0,0,10000,10000,1,10000,9942,8243,10000
2830,0,0,10000,10000,1,10000,9942,8243,10000
2831,0,0,10000,10000,1,10000,9942,8243,10000
2832,0,0,10000,10000,1,10000,9942,8243,10000
2833,0,0,10000,10000,1,10000,9942,8243,10000
2834,0,0,10000,10000,1,10000,9942,8243,10000
2835,0,0,10000,10000,1,10000,9942,8243,10000
2836,0,0,10000,10000,1,10000,9942,8243,10000
2837,0,0,10000,10000,1,10000,9942,8243,10000
2838,0,0,10000,10000,1,10000,9942,8243,10000
2839,0,0,10000,10000,1,10000,9942,8243,10000
2840,0,0,10000,10000,1,10000,9942,8243,10000
2841,0,0,10000,10000,1,10000,9942,8243,10000
2842,0,0,10000,10000,1,10000,9942,8243,10000
2843,0,0,10000,10000,1,10000,9942,8243,10000
2844,0,0,10000,10000,1,10000,9942,8243,10000
2845,0,0,10000,10000,1,10000,9942,8243,10000
2846,0,0,10000,10000,1,10000,9942,8243,10000
2847,0,0,10000,10000,1,10000,9942,8243,10000
2848,0,0,10000,10000,1,10000,9942,8243,10000
2849,0,0,10000,10000,1,10000,9942,8243,10000
2850,0,0,10000,10000,1,10000,9942,8243,10000
2851,0,0,10000,10000,1,10000,9942,8243,10000
2852,0,0,10000,10000,1,10000,9942,8243,10000
2853,0,0,10000,10000,1,10000,9942,8243,10000
2854,0,0,10000,10000,1,10000,9942,8243,10000
2855,0,0,10000,10000,1,10000,9942,8243,10000
2856,0,0,10000,10000,1,10000,9942,8243,10000
2857,0,0,10000,10000,1,10000,9942,8243,10000
2858,0,0,10000,10000,1,10000,9942,8243,10000
2859,0,0,10000,10000,1,10000,9942,8243,10000
2860,0,0,10000,10000,1,10000,9942,8243,10000
2861,0,0,10000,10000,1,10000,9942,8243,10000
2862,0,0,10000,10000,1,10000,9942,8243,10000
2863,0,0,10000,10000,1,10000,9942,8243,10000
2864,0,0,10000,10000,1,10000,9942,8243,10000
2865,0,0,10000,10000,1,10000,9942,8243,10000
2866,0,0,10000,10000,1,10000,9942,8243,10000
2867,0,0,10000,10000,1,10000,9942,8243,10000
2868,0,0,10000,10000,1,10000,9942,8243,10000
2869,0,0,10000,10000,1,10000,9942,8243,10000
2870,0,0,10000,10000,1,10000,9942,8243,10000
2871,0,0,10000,10000,1,10000,9942,8243,10000
2872,0,0,10000,10000,1,10000,9942,8243,10000
2873,0,0,10000,10000,1,10000,9942,8243,10000
2874,0,0,10000,10000,1,10000,9942,8243,10000
2875,0,0,10000,10000,1,10000,9942,8243,10000
2876,0,0,10000,10000,1,10000,9942,8243,10000
2877,0,0,10000,10000,1,10000,9942,8243,10000
2878,0,0,10000,10000,1,10000,9942,8243,10000
2879,0,0,10000,10000,1,10000,9942,8243,10000
2880,-101.1875,-72,-2449,291,114,-11053,-1972,-7085,-584
2881,-88.53125,-68,-923,912,90,-8285,2177,-5315,1912
2882,-83.96875,-63,676,1226,74,-6808,2989,-3691,2073
2883,-76.6875,-38,-29,2243,75,-5889,4082,-3581,3606
2884,-76.03125,-38,1125,2578,59,-4241,3596,-2650,3513
2885,-72.625,-38,1992,2893,59,-3374,3809,-2136,3492
2886,-66.375,-6,3746,3926,43,175,3916,193,4433
2887,-62.65625,-6,5137,3973,42,978,4935,1469,5678
2888,-58.3125,-6,6320,5056,34,3359,5154,3270,5396
2889,-45.59375,-2,7660,6211,26,5872,6560,4657,6865
2890,-41.625,-2,7638,6298,10,6870,7727,5355,7394
2891,-35.25,-2,8498,6210,9,7625,8083,6643,7713
2892,-29.25,-2,8413,7092,9,8037,7561,6849,7965
2893,-22.53125,3,9170,6533,9,8808,8576,5846,8273
2894,-17.75,3,8264,7156,1,9348,7654,5584,8029
2895,-12.625,3,8000,6456,1,9546,7607,5641,7777
2896,-8.6875,13,7635,5828,1,9694,7223,6926,7241
2897,-5.59375,13,6932,7259,1,9739,7205,7349,6289
2898,-4.3125,13,6918,7180,1,9957,7544,7068,6152
2899,-3.21875,13,6500,7704,1,9957,7238,6879,5543
2900,-2.875,13,6682,7497,1,9957,7615,6978,5674
2901,-1.875,13,6182,8038,1,10000,7144,7491,5111
2902,-0.5,13,6165,8214,1,10000,7321,7567,5041
2903,0.09375,13,6438,7954,1,10000,7513,7772,5279
2904,0.59375,13,6399,8485,1,10000,7732,8049,5190
2905,1.09375,13,6546,8634,1,10000,7764,8170,5279
2906,1.375,13,6623,8469,1,10000,7764,8107,5352
2907,2,13,6698,8833,1,10000,8035,8259,5409
2908,3,13,7063,8982,1,10000,8347,8259,5679
2909,3.34375,13,7068,9173,1,10000,8438,8134,5703
2910,3.34375,13,7068,9173,1,10000,8438,8134,5703
2911,5.21875,13,7554,9173,1,10000,8532,8239,5971
2912,6.125,13,7659,9437,1,10000,8504,8130,6110
2913,6.375,13,7789,9518,1,10000,8777,8440,6202
2914,6.84375,13,7929,9518,1,10000,8959,8483,6289
2915,7.46875,13,8151,9399,1,10000,9232,8368,6438
2916,7.875,13,8179,9639,1,10000,9245,8484,6416
2917,8.59375,13,8383,9618,1,10000,9288,8371,6539
2918,8.84375,13,8500,9618,1,10000,9322,8459,6646
2919,9.0625,13,8520,9618,1,10000,9322,8458,6646
2920,9.84375,13,8658,9809,1,10000,9466,8741,6722
2921,10.5,13,8725,9829,1,10000,9470,8752,6731
2922,11.21875,13,8987,9920,1,10000,9745,8744,6915
2923,11.4375,13,9008,9920,1,10000,9745,8639,6941
2924,11.4375,13,9008,9920,1,10000,9745,8639,6941
2925,11.65625,13,9040,9920,1,10000,9745,8532,6928
2926,12.09375,13,9106,9953,1,10000,9750,8710,6928
2927,12.09375,13,9106,9953,1,10000,9750,8710,6928
2928,12.09375,13,9106,9953,1,10000,9750,8710,6928
2929,12.3125,13,9156,9953,1,10000,9766,8714,6925
2930,13,13,9377,10000,1,10000,9893,8800,7003
2931,13,13,9377,10000,1,10000,9893,8800,7003
2932,13,13,9377,10000,1,10000,9893,8800,7003
2933,13,13,9377,10000,1,10000,9893,8800,7003
2934,13,13,9377,10000,1,10000,9893,8800,7003
2935,13,13,9377,10000,1,10000,9893,8800,7003
2936,13,13,9377,10000,1,10000,9893,8800,7003
2937,13,13,9377,10000,1,10000,9893,8800,7003
2938,13,13,9377,10000,1,10000,9893,8800,7003
2939,13,13,9377,10000,1,10000,9893,8800,7003
2940,13,13,9377,10000,1,10000,9893,8800,7003
2941,13,13,9377,10000,1,10000,9893,8800,7003
2942,13,13,9377,10000,1,10000,9893,8800,7003
2943,13,13,9377,10000,1,10000,9893,8800,7003
2944,13,13,9377,10000,1,10000,9893,8800,7003
2945,13,13,9377,10000,1,10000,9893,8800,7003
2946,13,13,9377,10000,1,10000,9893,8800,7003
2947,13,13,9377,10000,1,10000,9893,8800,7003
2948,13,13,9377,10000,1,10000,9893,8800,7003
2949,13,13,9377,10000,1,10000,9893,8800,7003
2950,13,13,9377,10000,1,10000,9893,8800,7003
2951,13,13,9377,10000,1,10000,9893,8800,7003
2952,13,13,9377,10000,1,10000,9893,8800,7003
2953,13,13,9377,10000,1,10000,9893,8800,7003
2954,13,13,9377,10000,1,10000,9893,8800,7003
2955,13,13,9377,10000,1,10000,9893,8800,7003
2956,13,13,9377,10000,1,10000,9893,8800,7003
2957,13,13,9377,10000,1,10000,9893,8800,7003
2958,13,13,9377,10000,1,10000,9893,8800,7003
2959,13,13,9377,10000,1,10000,9893,8800,7003
2960,13,13,9377,10000,1,10000,9893,8800,7003
2961,13,13,9377,10000,1,10000,9893,8800,7003
2962,13,13,9377,10000,1,10000,9893,8800,7003
2963,13,13,9377,10000,1,10000,9893,8800,7003
2964,13,13,9377,10000,1,10000,9893,8800,7003
2965,13,13,9377,10000,1,10000,9893,8800,7003
2966,13,13,9377,10000,1,10000,9893,8800,7003
2967,13,13,9377,10000,1,10000,9893,8800,7003
2968,13,13,9377,10000,1,10000,9893,8800,7003
2969,13,13,9377,10000,1,10000,9893,8800,7003
2970,13,13,9377,10000,1,10000,9893,8800,7003
2971,13,13,9377,10000,1,10000,9893,8800,7003
2972,13,13,9377,10000,1,10000,9893,8800,7003
2973,13,13,9377,10000,1,10000,9893,8800,7003
2974,13,13,9377,10000,1,10000,9893,8800,7003
2975,13,13,9377,10000,1,10000,9893,8800,7003
2976,13,13,9377,10000,1,10000,9893,8800,7003
2977,13,13,9377,10000,1,10000,9893,8800,7003
2978,13,13,9377,10000,1,10000,9893,8800,7003
2979,13,13,9377,10000,1,10000,9893,8800,7003
2980,13,13,9377,10000,1,10000,9893,8800,7003
2981,13,13,9377,10000,1,10000,9893,8800,7003
2982,13,13,9377,10000,1,10000,9893,8800,7003
2983,13,13,9377,10000,1,10000,9893,8800,7003
2984,13,13,9377,10000,1,10000,9893,8800,7003
2985,13,13,9377,10000,1,10000,9893,8800,7003
2986,13,13,9377,10000,1,10000,9893,8800,7003
2987,13,13,9377,10000,1,10000,9893,8800,7003
2988,13,13,9377,10000,1,10000,9893,8800,7003
2989,13,13,9377,10000,1,10000,9893,8800,7003
2990,13,13,9377,10000,1,10000,9893,8800,7003
2991,13,13,9377,10000,1,10000,9893,8800,7003
2992,13,13,9377,10000,1,10000,9893,8800,7003
2993,13,13,9377,10000,1,10000,9893,8800,7003
2994,13,13,9377,10000,1,10000,9893,8800,7003
2995,13,13,9377,10000,1,10000,9893,8800,7003
2996,13,13,9377,10000,1,10000,9893,8800,7003
2997,13,13,9377,10000,1,10000,9893,8800,7003
2998,13,13,9377,10000,1,10000,9893,8800,7003
2999,13,13,9377,10000,1,10000,9893,8800,7003
3000,-100.625,-70,-7040,-7016,120,-20727,-4965,-9813,-6737
3001,-93.0625,-70,-7264,-5415,113,-16852,-2747,-7389,-4981
3002,-88.90625,-39,-5886,-4350,97,-12422,-3134,-4910,-3390
3003,-85.53125,-8,-5470,-3843,89,-9566,-2138,-5461,-2370
3004,-81,-8,-5071,-3446,89,-9744,-2215,-4597,-2299
3005,-76.53125,-8,-2755,-205,74,-7034,970,-4035,1223
3006,-73.0625,-8,-1727,687,66,-6653,1215,-4874,1923
3007,-71.15625,-5,76,1390,58,-5189,1229,-3815,2501
3008,-63.9375,-5,1842,2543,50,-2190,2079,-3769,2459
3009,-62.09375,-5,3216,3954,50,-1028,3276,-2753,3356
3010,-57.125,-5,3425,5049,34,2034,3405,-33,3835
3011,-55.875,-5,3817,4630,34,2426,3431,337,4073
3012,-51.125,-5,4299,4836,18,3805,4480,840,4672
3013,-43.40625,-3,7621,3481,9,6340,6323,5036,5924
3014,-37.40625,-3,7694,4048,9,6734,6407,5153,5992
3015,-32.59375,-3,7461,3694,9,7457,7040,5047,5816
3016,-26.8125,-3,7764,3814,9,8023,6575,5928,5586
3017,-21.3125,24,7788,3998,9,8317,6404,7067,5877
3018,-15.1875,24,8730,4965,1,9774,7141,8554,6818
3019,-12.75,24,8727,5662,1,9799,7103,8393,6424
3020,-8.34375,24,8897,6106,1,9858,7630,7699,6224
3021,-3.5625,28,8942,5867,1,9913,7593,8276,6396
3022,-0.71875,28,8869,6369,1,9913,7626,7548,6116
3023,1.5,31,8772,6187,1,9896,7425,7400,5774
3024,3.84375,31,8758,6233,1,9896,7575,7294,5771
3025,6.0625,31,8739,5968,1,9896,7267,7321,6162
3026,9.4375,31,8532,6292,1,9896,6936,7562,5869
3027,11.28125,31,8530,6194,1,9913,7141,7682,5838
3028,12.9375,31,8372,6890,1,9896,6996,7285,5370
3029,13.6875,31,8270,7319,1,9896,7047,6973,5387
3030,15.78125,31,8354,7111,1,9964,6968,7090,5591
3031,17.5625,31,8346,7155,1,9982,6895,7179,5734
3032,18.71875,31,8227,7540,1,9982,6811,7075,5550
3033,20.5,31,8232,7213,1,10000,6696,7404,5831
3034,23.125,31,8183,7732,1,10000,6638,6574,5823
3035,26.125,31,8210,7923,1,10000,6368,6273,5778
3036,28.375,31,8200,7983,1,10000,6320,6080,5808
3037,28.875,31,8174,8131,1,10000,6003,6114,5816
3038,29.09375,31,8174,8131,1,10000,5900,6216,5809
3039,29.40625,31,8110,8182,1,10000,5520,6411,5813
3040,30.53125,31,8080,8425,1,10000,5544,6411,5686
3041,30.53125,31,8080,8425,1,10000,5544,6411,5686
3042,31,31,8089,8552,1,10000,5675,6126,5648
3043,31,31,8089,8552,1,10000,5675,6126,5648
3044,31,31,8089,8552,1,10000,5675,6126,5648
3045,31,31,8089,8552,1,10000,5675,6126,5648
3046,31,31,8089,8552,1,10000,5675,6126,5648
3047,31,31,8089,8552,1,10000,5675,6126,5648
3048,31,31,8089,8552,1,10000,5675,6126,5648
3049,31,31,8089,8552,1,10000,5675,6126,5648
3050,31,31,8089,8552,1,10000,5675,6126,5648
3051,31,31,8089,8552,1,10000,5675,6126,5648
3052,31,31,8089,8552,1,10000,5675,6126,5648
3053,31,31,8089,8552,1,10000,5675,6126,5648
3054,31,31,8089,8552,1,10000,5675,6126,5648
3055,31,31,8089,8552,1,10000,5675,6126,5648
3056,31,31,8089,8552,1,10000,5675,6126,5648
3057,31,31,8089,8552,1,10000,5675,6126,5648
3058,31,31,8089,8552,1,10000,5675,6126,5648
3059,31,31,8089,8552,1,10000,5675,6126,5648
3060,31,31,8089,8552,1,10000,5675,6126,5648
3061,31,31,8089,8552,1,10000,5675,6126,5648
3062,31,31,8089,8552,1,10000,5675,6126,5648
3063,31,31,8089,8552,1,10000,5675,6126,5648
3064,31,31,8089,8552,1,10000,5675,6126,5648
3065,31,31,8089,8552,1,10000,5675,6126,5648
3066,31,31,8089,8552,1,10000,5675,6126,5648
3067,31,31,8089,8552,1,10000,5675,6126,5648
3068,31,31,8089,8552,1,10000,5675,6126,5648
3069,31,31,8089,8552,1,10000,5675,6126,5648
3070,31,31,8089,8552,1,10000,5675,6126,5648
3071,31,31,8089,8552,1,10000,5675,6126,5648
3072,31,31,8089,8552,1,10000,5675,6126,5648
3073,31,31,8089,8552,1,10000,5675,6126,5648
3074,31,31,8089,8552,1,10000,5675,6126,5648
3075,31,31,8089,8552,1,10000,5675,6126,5648
3076,31,31,8089,8552,1,10000,5675,6126,5648
3077,31,31,8089,8552,1,10000,5675,6126,5648
3078,31,31,8089,8552,1,10000,5675,6126,5648
3079,31,31,8089,8552,1,10000,5675,6126,5648
3080,31,31,8089,8552,1,10000,5675,6126,5648
3081,31,31,8089,8552,1,10000,5675,6126,5648
3082,31,31,8089,8552,1,10000,5675,6126,5648
3083,31,31,8089,8552,1,10000,5675,6126,5648
3084,31,31,8089,8552,1,10000,5675,6126,5648
3085,31,31,8089,8552,1,10000,5675,6126,5648
3086,31,31,8089,8552,1,10000,5675,6126,5648
3087,31,31,8089,8552,1,10000,5675,6126,5648
3088,31,31,8089,8552,1,10000,5675,6126,5648
3089,31,31,8089,8552,1,10000,5675,6126,5648
3090,31,31,8089,8552,1,10000,5675,6126,5648
3091,31,31,8089,8552,1,10000,5675,6126,5648
3092,31,31,8089,8552,1,10000,5675,6126,5648
3093,31,31,8089,8552,1,10000,5675,6126,5648
3094,31,31,8089,8552,1,10000,5675,6126,5648
3095,31,31,8089,8552,1,10000,5675,6126,5648
3096,31,31,8089,8552,1,10000,5675,6126,5648
3097,31,31,8089,8552,1,10000,5675,6126,5648
3098,31,31,8089,8552,1,10000,5675,6126,5648
3099,31,31,8089,8552,1,10000,5675,6126,5648
3100,31,31,8089,8552,1,10000,5675,6126,5648
3101,31,31,8089,8552,1,10000,5675,6126,5648
3102,31,31,8089,8552,1,10000,5675,6126,5648
3103,31,31,8089,8552,1,10000,5675,6126,5648
3104,31,31,8089,8552,1,10000,5675,6126,5648
3105,31,31,8089,8552,1,10000,5675,6126,5648
3106,31,31,8089,8552,1,10000,5675,6126,5648
3107,31,31,8089,8552,1,10000,5675,6126,5648
3108,31,31,8089,8552,1,10000,5675,6126,5648
3109,31,31,8089,8552,1,10000,5675,6126,5648
3110,31,31,8089,8552,1,10000,5675,6126,5648
3111,31,31,8089,8552,1,10000,5675,6126,5648
3112,31,31,8089,8552,1,10000,5675,6126,5648
3113,31,31,8089,8552,1,10000,5675,6126,5648
3114,31,31,8089,8552,1,10000,5675,6126,5648
3115,31,31,8089,8552,1,10000,5675,6126,5648
3116,31,31,8089,8552,1,10000,5675,6126,5648
3117,31,31,8089,8552,1,10000,5675,6126,5648
3118,31,31,8089,8552,1,10000,5675,6126,5648
3119,31,31,8089,8552,1,10000,5675,6126,5648
3120,-98.5625,-55,-4522,-4118,128,-14647,-1133,-2479,-2264
3121,-94.8125,-55,-4307,-2999,128,-13051,88,-1414,-2217
3122,-91.6875,-55,-3418,-306,113,-10754,1158,-474,-1265
3123,-81.9375,-32,-1101,2253,75,-5837,3118,137,1996
3124,-70.84375,-26,-73,5001,59,-2873,4637,2653,3313
3125,-67.625,-26,1230,5856,43,-459,5144,3556,4363
3126,-65.3125,-26,1358,6150,35,206,5169,4260,4153
3127,-64.375,-26,1509,5989,27,262,5404,4462,4115
3128,-62.90625,-26,2049,5676,27,922,5081,5010,3977
3129,-58.875,-26,2841,6816,19,2549,4705,5328,4348
3130,-51.75,-8,4654,6593,19,4360,5133,6422,4132
3131,-49.75,-8,5996,6058,18,4841,4992,6799,4274
3132,-45.9375,-8,5788,7268,10,6913,5877,6442,4752
3133,-42.84375,-8,6424,7057,10,7511,6092,6582,4794
3134,-37.34375,-8,7013,5944,2,8124,6723,6142,5296
3135,-36.15625,-8,7662,5319,2,8671,6473,6202,5773
3136,-29.75,3,9115,3656,1,9206,6815,6746,5718
3137,-26.84375,3,9428,3011,1,9519,7124,7210,7141
3138,-24.53125,3,9431,2817,1,9589,7475,7046,7217
3139,-20.75,3,9467,2318,1,9638,8043,7167,7638
3140,-17.0625,3,9483,2055,1,9687,8316,7402,7757
3141,-13.34375,3,9864,980,1,10000,9070,7735,9053
3142,-10.8125,3,9864,951,1,10000,9395,7524,9188
3143,-10.3125,3,9864,951,1,10000,9364,7571,9102
3144,-8.8125,3,9864,854,1,10000,9231,7805,8966
3145,-8.3125,3,9864,854,1,10000,9158,7889,8978
3146,-7.8125,3,9864,854,1,10000,9125,7758,8940
3147,-7.21875,3,9796,1050,1,10000,8927,7746,8820
3148,-7.21875,3,9796,1050,1,10000,8927,7746,8820
3149,-7.21875,3,9796,1050,1,10000,8927,7746,8820
