generation,MeanFitness,MaxFitness,moastery_score,grass_penalty,min_figure_count,grass_score,tile_type_score,tile_open_score,tile_close_score
5966,-8.5,9,5505,8720,2,76558,9731,6438,6930
5967,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5968,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5969,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5970,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5971,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5972,-7.96875,9,5193,8720,2,76558,9731,6438,6930
5973,-7.6875,9,5193,8408,2,76558,9731,6751,6849
5974,-7.6875,9,5193,8408,2,76558,9731,6751,6849
5975,-7.375,9,5193,8503,2,76558,10064,6122,6402
5976,-6.84375,9,4880,8503,2,76558,10064,6122,6402
5977,-6.625,9,5193,8815,2,76558,10064,6122,6154
5978,-6.625,9,5193,8815,2,76558,10064,6122,6154
5979,-6.34375,9,5193,8815,2,76558,9991,6122,6154
5980,-6.15625,9,5193,8815,2,76558,9991,5810,6015
5981,-6.15625,9,5193,8815,2,76558,9991,5810,6015
5982,-5.4375,9,4831,8815,2,76558,9991,5810,5929
5983,-5.40625,9,4831,8815,2,76558,9991,5498,5929
5984,-5.21875,9,4831,8815,2,76558,10064,5498,5792
5985,-5.21875,9,4831,8815,2,76558,10064,5498,5792
5986,-5.1875,9,4831,8815,2,76558,10064,5498,5792
5987,-5.1875,9,4831,8815,2,76558,10064,5498,5792
5988,-5.1875,9,4831,8815,2,76558,10064,5498,5792
5989,-5.1875,9,4831,8815,2,76558,10064,5498,5792
5990,-5.125,9,4866,8815,2,76558,10064,5498,5777
5991,-5.125,9,4866,8815,2,76558,10064,5498,5777
5992,-5.125,9,4866,8815,2,76558,10064,5498,5777
5993,-4.40625,9,4866,8767,2,76558,10064,5498,5523
5994,-4.375,9,4866,8767,2,76558,10064,5498,5507
5995,-4.34375,9,4866,8754,2,76558,10064,5498,5507
5996,-4.34375,9,4866,8754,2,76558,10064,5498,5507
5997,-4.28125,9,4866,8754,2,76558,10064,5318,5507
5998,-4.25,9,4866,8754,2,76558,9710,5318,5671
5999,-4.25,9,4866,8754,2,76558,9710,5318,5671
6000,-39.21875,-32,7528,12461,2,94145,14670,9305,9644
6001,-38.8125,-2,7145,11856,2,88702,14092,8910,9733
6002,-34.9375,-1,6168,11203,2,81624,13292,7185,8895
6003,-33.09375,-1,5947,10022,2,79972,12656,6413,8781
6004,-30.59375,-1,6001,10335,2,78584,12599,6595,8288
6005,-29.1875,-1,6532,9799,2,78584,12552,6249,8606
6006,-27.46875,-1,6373,9318,2,78584,11831,5277,8098
6007,-25.4375,-1,6284,9279,2,78584,11397,5241,8302
6008,-24.4375,1,6136,9335,2,74367,10178,5065,8408
6009,-23.96875,1,6136,9648,2,74367,10418,5377,8408
6010,-21.21875,1,6411,9775,2,69817,10322,5377,8720
6011,-20.5625,1,6650,9775,2,69817,10484,5065,8795
6012,-19.1875,1,6338,10537,2,65514,10596,4752,8907
6013,-18.53125,1,5783,9803,2,64250,10399,4346,8949
6014,-17.6875,1,6131,9525,2,55844,10712,3930,8871
6015,-16.9375,1,6443,8862,2,55844,10235,4242,8720
6016,-15.6875,1,5995,8862,2,55844,10109,4207,8629
6017,-14.34375,4,5506,8987,2,55844,9917,3913,8689
6018,-13.9375,4,5765,8987,2,55844,9802,3833,8498
6019,-13.9375,4,5765,8987,2,55844,9802,3833,8498
6020,-13.34375,4,6166,9299,2,55844,10000,4145,8346
6021,-13.34375,4,6166,9299,2,55844,10000,4145,8346
6022,-13.1875,4,6478,9299,2,55844,10000,3833,8346
6023,-12.46875,8,6531,9299,1,55844,10000,4145,8386
6024,-12.28125,8,6531,9299,1,55844,10000,4145,8234
6025,-12.28125,8,6531,9299,1,55844,10000,4145,8234
6026,-11.28125,8,6602,9299,1,55844,10000,4145,7786
6027,-11.09375,8,6602,9299,1,55844,10000,3833,7635
6028,-11.09375,8,6602,9299,1,55844,10000,3833,7635
6029,-10.90625,8,6602,9299,1,55844,10000,3833,7483
6030,-10.75,8,6914,9299,1,55844,10000,3833,7483
6031,-10.59375,8,7227,9299,1,55844,10000,3833,7483
6032,-10.53125,8,7227,9299,1,55844,10000,3833,7523
6033,-9.90625,8,7227,9299,2,55844,10000,4145,7371
6034,-9.90625,8,7227,9299,2,55844,10000,4145,7371
6035,-9.90625,8,7227,9299,2,55844,10000,4145,7371
6036,-9.90625,8,7227,9299,2,55844,10000,4145,7371
6037,-9.75,8,7227,8987,2,55844,10000,4145,7371
6038,-9.75,8,7227,8987,2,55844,10000,4145,7371
6039,-9.75,8,7227,8987,2,55844,10000,4145,7371
6040,-9.75,8,7227,8987,2,55844,10000,4145,7371
6041,-9.5625,8,7227,8987,2,55844,10000,4145,7219
6042,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6043,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6044,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6045,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6046,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6047,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6048,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6049,-9.1875,8,7384,8674,2,55844,10000,4145,7068
6050,-9,8,7384,8674,2,55844,10000,4458,6916
6051,-8.8125,8,7384,8674,2,55844,10000,4458,6764
6052,-8.625,8,7384,8674,2,55844,10000,4458,6613
6053,-8.53125,8,7384,8959,2,55844,10000,4770,6613
6054,-8.34375,8,7384,8959,2,55844,10000,4770,6461
6055,-8.34375,8,7384,8959,2,55844,10000,4770,6461
6056,-8.34375,8,7384,8959,2,55844,10000,4770,6461
6057,-8.34375,8,7384,8959,2,55844,10000,4770,6461
6058,-8.34375,8,7384,8959,2,55844,10000,4770,6461
6059,-8.28125,8,7403,8959,2,55844,10000,5083,6440
6060,-8.28125,8,7403,8959,2,55844,10000,5083,6440
6061,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6062,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6063,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6064,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6065,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6066,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6067,-8.09375,8,7403,8959,2,55844,10000,5083,6288
6068,-7.78125,8,7248,8647,2,55844,10000,5083,6190
6069,-7.78125,8,7248,8647,2,55844,10000,5083,6190
6070,-7.78125,8,7248,8647,2,55844,10000,5083,6190
6071,-7.78125,8,7248,8647,2,55844,10000,5083,6190
6072,-7.78125,8,7248,8647,2,55844,10000,5083,6190
6073,-7.71875,8,7248,8647,2,55844,10000,5395,6166
6074,-7.71875,8,7248,8647,2,55844,10000,5395,6166
6075,-7.71875,8,7248,8647,2,55844,10000,5395,6166
6076,-7.625,8,7248,8932,2,55844,10000,5395,6166
6077,-7.625,8,7248,8932,2,55844,10000,5395,6166
6078,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6079,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6080,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6081,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6082,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6083,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6084,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6085,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6086,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6087,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6088,-7.59375,8,7248,8932,2,55844,10000,5708,6068
6089,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6090,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6091,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6092,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6093,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6094,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6095,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6096,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6097,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6098,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6099,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6100,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6101,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6102,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6103,-7.53125,8,7248,8932,2,55844,10000,5708,6030
6104,-7.25,8,7248,8620,2,55844,10000,5708,5923
6105,-7.25,8,7248,8620,2,55844,10000,5708,5923
6106,-7.25,8,7248,8620,2,55844,10000,5708,5923
6107,-7.25,8,7248,8620,2,55844,10000,5708,5923
6108,-7.25,8,7248,8620,2,55844,10000,5708,5923
6109,-7.25,8,7248,8620,2,55844,10000,5708,5923
6110,-7.25,8,7248,8620,2,55844,10000,5708,5923
6111,-7.25,8,7248,8620,2,55844,10000,5708,5923
6112,-7.25,8,7248,8620,2,55844,10000,5708,5923
6113,-6.9375,8,6989,8620,2,55844,10000,5708,5962
6114,-6.9375,8,6989,8620,2,55844,10000,5708,5962
6115,-6.71875,8,6676,8307,2,55844,10000,5708,5962
6116,-6.71875,8,6676,8307,2,55844,10000,5708,5962
6117,-6.71875,8,6676,8307,2,55844,10000,5708,5962
6118,-6.71875,8,6676,8307,2,55844,10000,5708,5962
6119,-6.71875,8,6676,8307,2,55844,10000,5708,5962
6120,-39.0625,-34,10716,13042,2,84729,15680,8336,9322
6121,-36.40625,-34,9909,12427,2,78379,14841,8092,9297
6122,-35.71875,-34,10534,13051,2,78691,14941,8404,9602
6123,-32.96875,-34,10129,12381,2,78691,14826,8386,9368
6124,-32.96875,-34,10129,12381,2,78691,14826,8386,9368
6125,-31.03125,-12,10240,12449,2,72937,13881,7738,9374
6126,-30.96875,-12,10470,12042,2,72937,13550,7738,9552
6127,-30.21875,-12,10329,12079,2,72937,13550,7738,9469
6128,-29.875,-12,10329,11859,2,70515,13096,7602,9469
6129,-28.59375,-9,9869,11174,2,70515,12677,7747,9242
6130,-27,-9,9027,11419,2,70515,12365,7811,9145
6131,-25.78125,4,9027,11117,2,70515,11970,7811,9145
6132,-25.78125,4,9027,11117,2,70515,11970,7811,9145
6133,-24.46875,4,9068,11310,2,70515,11794,7811,9145
6134,-24.0625,4,8976,11174,2,69812,11976,7873,9187
6135,-22.15625,4,8835,11578,2,69812,11819,7606,9031
6136,-22.15625,4,8835,11578,2,69812,11819,7606,9031
6137,-22.15625,4,8835,11578,2,69812,11819,7606,9031
6138,-22.125,4,8835,11347,2,69812,11211,7096,9031
6139,-21.71875,4,8976,11347,2,69812,11054,7096,9031
6140,-21.28125,4,8976,10926,1,70125,10928,7721,9109
6141,-21.28125,4,8976,10926,1,70125,10928,7721,9109
6142,-21.28125,4,8976,10926,1,70125,10928,7721,9109
6143,-20.8125,4,8976,10926,1,68444,10378,7880,8991
6144,-20.8125,4,8976,10926,1,68444,10378,7880,8991
6145,-20.3125,4,8567,10926,1,68444,10034,7679,9173
6146,-20.15625,4,8170,10926,1,67103,10034,7679,9136
6147,-20.15625,4,8170,10926,1,67103,10034,7679,9136
6148,-20.15625,4,8170,10926,1,67103,10034,7679,9136
6149,-18.96875,4,8096,10926,1,67103,10346,7991,9302
6150,-18.40625,4,8096,10926,1,67103,10473,7991,9302
6151,-18.3125,4,8096,10926,1,67103,10317,7991,9302
6152,-18.3125,4,8096,10926,1,67103,10317,7991,9302
6153,-17.71875,4,8170,11238,1,67103,10038,7679,9370
6154,-17.4375,4,8483,10926,1,67103,10038,7366,9370
6155,-17.4375,4,8483,10926,1,67103,10038,7366,9370
6156,-17.4375,4,8483,10926,1,67103,10038,7366,9370
6157,-17.28125,4,8483,10926,1,67103,10038,7368,9161
6158,-17.125,4,8077,10574,1,67103,9526,7174,9161
6159,-16.90625,4,7764,10261,1,67103,9526,7174,9161
6160,-16.90625,4,7764,10261,1,67103,9526,7174,9161
6161,-16.625,4,8077,10448,1,67103,9360,7201,9161
6162,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6163,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6164,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6165,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6166,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6167,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6168,-16.59375,4,8077,10478,1,67103,9360,7201,9161
6169,-16.4375,4,7905,10478,1,67103,9203,7201,9161
6170,-15.8125,8,7905,10478,1,67103,9073,6888,9161
6171,-15.6875,8,7905,10790,1,67103,9363,6888,8666
6172,-15.6875,8,7905,10790,1,67103,9363,6888,8666
6173,-15.6875,8,7905,10790,1,67103,9363,6888,8666
6174,-15.6875,8,7905,10790,1,67103,9363,6888,8666
6175,-15.34375,8,7905,10991,1,67103,9363,7201,8535
6176,-15.125,8,7667,10678,1,67103,9206,7074,8682
6177,-14.78125,8,7421,10678,1,67103,9206,6947,8682
6178,-14.78125,8,7421,10678,1,67103,9206,6947,8682
6179,-14.78125,8,7421,10678,1,67103,9206,6947,8682
6180,-14.71875,8,7421,10678,1,66044,9050,6947,8682
6181,-14.59375,8,7622,10604,1,66044,9050,6947,8646
6182,-14.59375,8,7622,10604,1,66044,9050,6947,8646
6183,-14.59375,8,7622,10604,1,66044,9050,6947,8646
6184,-14.59375,8,7622,10604,1,66044,9050,6947,8646
6185,-14.5625,8,7622,10604,1,66044,8358,6888,8890
6186,-14.5,8,7622,10604,1,66044,8515,6888,8890
6187,-14.3125,8,7769,10916,1,66044,8338,6830,9188
6188,-14.28125,8,7769,10604,2,66044,8494,6830,9188
6189,-14.25,8,7456,10604,2,66044,8494,6830,9162
6190,-14.25,8,7456,10604,2,66044,8494,6830,9162
6191,-14.25,8,7456,10604,2,66044,8494,6830,9162
6192,-14.25,8,7456,10604,2,66044,8494,6830,9162
6193,-14.0625,8,7101,10243,2,66044,8494,6830,9162
6194,-13.375,8,7101,9931,2,66044,8338,6517,9162
6195,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6196,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6197,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6198,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6199,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6200,-13.21875,8,7413,9975,2,66044,8276,6205,9188
6201,-12.65625,8,7413,9975,2,66044,8276,5762,9082
6202,-12.4375,8,7726,9975,2,66044,8276,5449,9056
6203,-12.4375,8,7726,9975,2,66044,8276,5449,9056
6204,-12.4375,8,7726,9975,2,66044,8276,5449,9056
6205,-12.125,8,7726,10288,2,66044,8276,5449,9056
6206,-12.03125,8,8038,10288,2,66044,8276,5449,9056
6207,-12.03125,8,8038,10288,2,66044,8276,5449,9056
6208,-11.4375,8,8038,10585,2,66044,8274,5541,8922
6209,-11.25,8,8038,10585,2,66044,8274,5541,8777
6210,-11.25,8,8038,10585,2,66044,8274,5541,8777
6211,-10.96875,8,8038,10585,2,66044,8451,5541,8777
6212,-10.96875,8,8038,10585,2,66044,8451,5541,8777
6213,-10.96875,8,8038,10585,2,66044,8451,5541,8777
6214,-10.96875,8,8038,10585,2,66044,8451,5541,8777
6215,-10.5,8,8038,10585,2,66044,8607,5541,8643
6216,-10.5,8,8038,10585,2,66044,8607,5541,8643
6217,-10.21875,13,8038,10585,2,66044,8473,5854,8643
6218,-10.21875,13,8038,10585,2,66044,8473,5854,8643
6219,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6220,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6221,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6222,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6223,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6224,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6225,-10.03125,13,8038,10897,2,66044,8630,5668,8564
6226,-9.875,13,8038,10897,2,66044,8630,5668,8508
6227,-9.875,13,8038,10897,2,66044,8630,5668,8508
6228,-9.875,13,8038,10897,2,66044,8630,5668,8508
6229,-9.875,13,8038,10897,2,66044,8630,5668,8508
6230,-9.75,13,8038,11210,2,66044,8330,5668,8508
6231,-9.625,13,8038,11210,2,66044,8256,5668,8508
6232,-9.5,13,8038,11522,2,66044,8061,5668,8508
6233,-9.1875,13,8038,11522,2,66044,8256,5614,8430
6234,-9.1875,13,8038,11522,2,66044,8256,5614,8430
6235,-9.15625,13,8038,11522,2,66044,8256,5614,8389
6236,-8.90625,13,7691,11056,2,66044,8123,5549,8389
6237,-8.5625,13,7379,11246,2,66044,8123,5061,8389
6238,-8.5625,13,7379,11246,2,66044,8123,5061,8389
6239,-8.5625,13,7379,11246,2,66044,8123,5061,8389
6240,-30.34375,8,10604,16937,2,95791,10070,9111,13800
6241,-30.15625,8,10271,16910,2,95791,10291,8715,13800
6242,-29.3125,8,10271,16483,2,95453,10400,8293,13392
6243,-28.34375,8,10406,15826,2,95453,9790,8257,12644
6244,-28.1875,8,10444,15406,2,94799,9484,8032,12174
6245,-27.1875,8,10720,15155,2,93913,9484,8022,11899
6246,-25.46875,10,10236,14141,2,93913,9437,8118,11425
6247,-24.375,10,9322,14141,2,93913,9153,8340,11516
6248,-23.65625,10,9069,13644,2,90040,9238,8027,11828
6249,-23.65625,10,9069,13644,2,90040,9238,8027,11828
6250,-21.8125,10,8928,12970,2,90040,9161,7277,11320
6251,-21.25,10,9026,12657,2,90040,9161,6964,11227
6252,-19.1875,10,8859,11882,2,84862,9247,6914,10534
6253,-19.03125,10,9089,12194,2,84862,9375,6193,10466
6254,-18.5,10,9224,12194,2,84862,9187,6193,10495
6255,-18.5,10,9224,12194,2,84862,9187,6193,10495
6256,-18.25,10,9224,12507,2,84862,9187,6193,10495
6257,-17.78125,10,9224,12507,2,84862,9180,6131,10459
6258,-17.78125,10,9224,12507,2,84862,9180,6131,10459
6259,-17.3125,10,9265,12507,2,84862,8767,6131,10542
6260,-17.09375,10,9265,12507,2,84862,8782,5973,10539
6261,-16.8125,10,9448,12507,2,82425,8782,5959,10539
6262,-16.71875,10,9129,12507,2,82425,8782,5666,10465
6263,-16.71875,10,9129,12507,2,82425,8782,5666,10465
6264,-16.71875,10,9129,12507,2,82425,8782,5666,10465
6265,-16.71875,10,9129,12507,2,82425,8782,5666,10465
6266,-16.28125,10,9441,12194,2,82425,8855,5670,10502
6267,-16,10,9538,12006,2,82425,8857,5375,10353
6268,-16,10,9538,12006,2,82425,8857,5375,10353
6269,-16,10,9538,12006,2,82425,8857,5375,10353
6270,-14.125,21,9851,11591,2,82425,8579,4775,9949
6271,-13.6875,21,9851,11748,2,82425,8579,4906,9928
6272,-13.6875,21,9851,11748,2,82425,8579,4906,9928
6273,-12.90625,21,9952,11477,2,82425,8579,5215,9793
6274,-12.59375,21,8460,10711,2,82425,7967,5705,9181
6275,-12.28125,21,8460,10711,2,82425,7720,5705,9181
6276,-11.5,21,8773,10711,2,82425,7720,5575,8955
6277,-11.5,21,8773,10711,2,82425,7720,5575,8955
6278,-11.28125,21,8522,10711,2,82425,7720,5575,8955
6279,-10.21875,21,8835,10711,2,82737,7996,5888,8827
6280,-10.21875,21,8835,10711,2,82737,7996,5888,8827
6281,-10.21875,21,8835,10711,2,82737,7996,5888,8827
6282,-10.21875,21,8835,10711,2,82737,7996,5888,8827
6283,-10.21875,21,8835,10711,2,82737,7996,5888,8827
6284,-9.5,21,8835,10497,2,82737,7967,6200,8813
6285,-9.5,21,8835,10497,2,82737,7967,6200,8813
6286,-9.46875,21,8835,10497,2,82737,8130,6200,8813
6287,-8.84375,21,8522,10497,2,82737,8130,6200,8583
6288,-8.84375,21,8522,10497,2,82737,8130,6200,8583
6289,-8.84375,21,8522,10497,2,82737,8130,6200,8583
6290,-8.84375,21,8522,10497,2,82737,8130,6200,8583
6291,-8.59375,21,8522,10497,2,82737,8124,6329,8583
6292,-8.59375,21,8522,10497,2,82737,8124,6329,8583
6293,-7.875,21,8835,10185,2,82737,8124,6329,8596
6294,-7.875,21,8835,10185,2,82737,8124,6329,8596
6295,-7.875,21,8835,10185,2,82737,8124,6329,8596
6296,-7.65625,21,8835,9873,2,82737,8375,6329,8596
6297,-7.5625,21,8835,9873,2,82737,8461,6202,8596
6298,-7.5625,21,8835,9873,2,82737,8461,6202,8596
6299,-7.5625,21,8835,9873,2,82737,8461,6202,8596
6300,-7.5625,21,8835,9873,2,82737,8461,6202,8596
6301,-7.5,21,8835,9873,2,82737,8507,6268,8435
6302,-7.5,21,8835,9873,2,82737,8507,6268,8435
6303,-6.875,21,9147,9560,2,82737,8507,6268,8467
6304,-6.875,21,9147,9560,2,82737,8507,6268,8467
6305,-6.875,21,9147,9560,2,82737,8507,6268,8467
6306,-6.4375,21,9147,8959,2,82737,8282,6196,8268
6307,-6.21875,21,9147,8647,2,82737,8282,6509,8255
6308,-6.125,21,9147,8647,2,82737,8282,6509,8384
6309,-6.125,21,9147,8647,2,82737,8282,6509,8384
6310,-6.125,21,9147,8647,2,82737,8282,6509,8384
6311,-6.125,21,9147,8647,2,82737,8282,6509,8384
6312,-6.125,21,9147,8647,2,82737,8282,6509,8384
6313,-6.125,21,9147,8647,2,82737,8282,6509,8384
6314,-6.125,21,9147,8647,2,82737,8282,6509,8384
6315,-6.125,21,9147,8647,2,82737,8282,6509,8384
6316,-5.96875,21,9147,8647,2,82737,8548,6414,8384
6317,-5.4375,21,8835,8959,2,82737,8548,6414,8384
6318,-5.4375,21,8835,8959,2,82737,8548,6414,8384
6319,-5.4375,21,8835,8959,2,82737,8548,6414,8384
6320,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6321,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6322,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6323,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6324,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6325,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6326,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6327,-5.1875,21,8835,8566,2,82737,8490,6102,8384
6328,-4.625,21,9147,8566,2,82737,8454,6042,8384
6329,-4.40625,21,9147,8254,2,82737,8652,5758,8384
6330,-4.40625,21,9147,8254,2,82737,8652,5758,8384
6331,-4.40625,21,9147,8254,2,82737,8652,5758,8384
6332,-4.1875,21,9147,7941,2,82737,8652,5758,8412
6333,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6334,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6335,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6336,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6337,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6338,-4.09375,21,9147,7941,2,82737,8652,5628,8390
6339,-3.84375,21,8835,7629,2,82737,8652,5628,8414
6340,-3.71875,21,8522,7629,2,82737,8866,5400,8313
6341,-3.71875,21,8522,7629,2,82737,8866,5400,8313
6342,-3.4375,21,8268,7629,2,82737,9123,6025,8518
6343,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6344,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6345,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6346,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6347,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6348,-2.84375,23,7956,7629,2,82737,9103,5989,8389
6349,-2.40625,23,7956,7629,2,82737,9402,5989,8389
6350,-2.40625,23,7956,7629,2,82737,9402,5989,8389
6351,-2.40625,23,7956,7629,2,82737,9402,5989,8389
6352,-1.96875,23,8268,7629,2,82737,9402,5989,8425
6353,-1.59375,23,8268,7629,2,82737,9402,5905,8425
6354,-1.59375,23,8268,7629,2,82737,9402,5905,8425
6355,-1.59375,23,8268,7629,2,82737,9402,5905,8425
6356,-1.46875,23,8268,7629,2,82737,9402,6092,8453
6357,-1.46875,23,8268,7629,2,82737,9402,6092,8453
6358,-1.46875,23,8268,7629,2,82737,9402,6092,8453
6359,-1.4375,23,8268,7629,2,82737,9402,6092,8453
6360,-40.96875,-10,13351,12474,2,137243,15080,7424,13408
6361,-34.1875,14,12563,11647,3,137555,13406,6752,11971
6362,-33.53125,14,11541,11936,2,137555,12979,6880,11690
6363,-32.40625,14,11694,11936,2,137555,12457,6786,11384
6364,-30.375,14,9905,11198,2,122989,12137,6878,10296
6365,-29.84375,14,9905,11124,2,122989,12137,6878,10296
6366,-29.375,14,9747,10961,2,122989,11968,6988,9983
6367,-28.90625,14,9747,11125,3,122989,11656,6906,9787
6368,-26.75,14,9455,10785,2,122677,11879,6566,9146
6369,-26.6875,14,9767,11098,2,122677,11879,6566,9146
6370,-25.375,14,9443,10765,2,122677,11224,6344,8745
6371,-25.0625,14,8950,10226,2,122677,10975,5998,8818
6372,-23.21875,14,9116,10538,2,122677,10723,6029,8824
6373,-23.21875,14,9116,10538,2,122677,10723,6029,8824
6374,-21.3125,14,9036,10226,2,122677,11035,6029,9042
6375,-19.53125,14,9125,10268,2,122677,10580,6556,9168
6376,-18.875,14,9125,10080,2,121517,10580,6438,9339
6377,-18.875,14,9125,10080,2,121517,10580,6438,9339
6378,-18.875,14,9125,10080,2,121517,10580,6438,9339
6379,-17.15625,14,9125,10080,2,121517,10893,6126,9651
6380,-16.75,14,8779,10080,2,121517,10893,5813,9651
6381,-16.6875,14,8189,9740,2,121517,10438,5639,9651
6382,-16.3125,14,7522,9428,2,121829,10608,5327,9832
6383,-15.65625,14,7522,8491,2,121829,10734,5309,9861
6384,-15.46875,14,7522,8178,2,121829,10734,5309,9861
6385,-14.5,14,6406,8178,2,121829,10347,5097,9655
6386,-13.5625,14,6406,8178,2,121829,10347,4784,9460
6387,-12.9375,14,6406,8178,2,121829,10347,4401,9460
6388,-12.5625,14,6080,8164,2,121829,10347,4151,9571
6389,-12.34375,14,5767,7630,2,121829,10347,4151,9594
6390,-12.25,14,5767,7630,2,121829,10347,4151,9594
6391,-12.0625,14,5767,7317,2,121829,10347,4068,9594
6392,-12.0625,14,5767,7317,2,121829,10347,4068,9594
6393,-11.78125,14,5999,7630,2,121829,10347,4068,9433
6394,-11.65625,14,5999,7431,2,122142,10347,4068,8720
6395,-11.65625,14,5999,7431,2,122142,10347,4068,8720
6396,-11.5,14,5687,7431,2,122142,10155,4068,8720
6397,-11.125,14,5999,7431,2,122142,10347,4068,8720
6398,-10.9375,14,5918,7119,2,122142,10347,4068,8720
6399,-10.9375,14,5918,7119,2,122142,10347,4068,8720
6400,-10.1875,14,5918,6806,2,122142,10347,3755,8617
6401,-10.03125,14,5806,6692,2,122142,10347,4022,8674
6402,-10.03125,14,5806,6692,2,122142,10347,4022,8674
6403,-10,14,5494,6380,2,122142,10347,4022,8674
6404,-9.59375,14,5494,6380,2,122142,10347,4335,8312
6405,-9.4375,14,5494,6355,2,122142,10303,4647,8034
6406,-9.4375,14,5494,6355,2,122142,10303,4647,8034
6407,-8.84375,14,5494,6667,2,122142,10303,4335,8034
6408,-8.84375,14,5494,6667,2,122142,10303,4335,8034
6409,-8.75,14,5494,6667,2,122142,10303,4335,7778
6410,-8.34375,14,5809,6667,2,122142,10303,4647,8125
6411,-8.34375,14,5809,6667,2,122142,10303,4647,8125
6412,-8.34375,14,5809,6667,2,122142,10303,4647,8125
6413,-8.15625,14,5496,6667,2,122142,10303,4647,8125
6414,-8.15625,14,5496,6667,2,122142,10303,4647,8125
6415,-8.15625,14,5496,6667,2,122142,10303,4647,8125
6416,-7.8125,14,5496,6667,2,122142,10303,4335,8125
6417,-7.59375,14,5124,6392,2,122142,9983,4335,7960
